0301_rg_0_sec_0,3,1,20.0,41969.3451571115,0.04,1.1449579008178716,39487.014440983294,0.06,3.070161205819545,
0301_rg_0_sec_0,4,1,20.0,41733.6664822561,0.0,0.0,38759.40675217187,0.0,0.0,
0301_rg_0_sec_0,5,1,20.0,41699.439997638125,0.0,0.0,38705.638931460606,0.0,0.0,
0301_rg_0_sec_0,3,2,20.0,41818.08090433627,0.0,0.0,39091.712729222396,0.02,0.35106518254656294,
0301_rg_0_sec_1,3,1,20.0,49562.7856327849,0.1,32.81243873858352,43902.788167784514,0.02,3.429410195258015,
0301_rg_0_sec_1,4,1,20.0,48587.20871668461,0.08,26.098885039825063,43326.21485215395,0.0,0.0,
0301_rg_0_sec_1,5,1,20.0,46049.93478242586,0.04,5.271502462885337,43180.45199297476,0.0,0.0,
0301_rg_0_sec_1,3,2,20.0,51377.13801964958,0.1,48.22592796326376,46870.04614644703,0.06,26.57347056989579,
0301_rg_0_sec_2,3,1,20.0,41892.747962409834,0.08,17.88536459073316,38741.66397154252,0.02,3.012911244554175,
0301_rg_0_sec_2,4,1,20.0,42143.18446729579,0.1,20.646410182543264,38893.304430706725,0.04,4.187269176611835,
0301_rg_0_sec_2,5,1,20.0,40656.61037931518,0.04,9.287269176611858,38319.5030588374,0.02,3.012911244554175,
0301_rg_0_sec_2,3,2,20.0,42112.62010581925,0.08,19.57871899522172,38889.537073859006,0.04,4.409866903149691,
0301_rg_0_sec_3,3,1,20.0,59004.48427145631,0.14,129.81432038445837,47872.413332125856,0.08,61.38774597792519,
0301_rg_0_sec_3,4,1,20.0,44244.06000460109,0.06,7.949829031267996,40708.94806104734,0.04,4.040454951714651,
0301_rg_0_sec_3,5,1,20.0,43267.4761131561,0.0,0.0,39971.4997632521,0.02,0.979002686743911,
0301_rg_0_sec_3,3,2,20.0,46356.78065217362,0.12,24.84901511726048,40600.470061553635,0.08,6.218623519611697,
0301_rg_1_sec_0,3,1,20.0,41336.98896230177,0.02,6.009994931954452,37985.91087275895,0.02,1.927119058282642,
0301_rg_1_sec_0,4,1,20.0,40494.68313861405,0.0,0.0,37771.99684516457,0.0,0.0,
0301_rg_1_sec_0,5,1,20.0,40479.90498202339,0.0,0.0,37747.68833597496,0.02,2.3100180731152022,
