0301_rg_0_sec_0,4,1,20.0,41847.33245458957,0.02,0.35106520112435646,39056.20869841113,0.0,0.0,
0301_rg_0_sec_1,4,1,20.0,46954.86744976787,0.08,12.130135145348731,43472.81696685736,0.02,1.2730026914127848,
0301_rg_0_sec_2,4,1,20.0,41634.580877259286,0.06,17.181763336366316,38686.88724541137,0.04,4.187269176611835,
0301_rg_0_sec_3,4,1,20.0,44378.911192573905,0.08,8.928831718011907,40506.608819121495,0.04,2.327663816996278,
0301_rg_1_sec_0,4,1,20.0,40501.170413190564,0.0,0.0,38462.09514216617,0.0,0.0,
0301_rg_1_sec_1,4,1,20.0,44517.54821478977,0.0,0.0,39769.757735466585,0.0,0.0,
0301_rg_1_sec_2,4,1,20.0,45579.761574416974,0.04,47.44734792454675,35882.29787786562,0.04,47.44734792454675,
0301_rg_1_sec_3,4,1,20.0,54644.34873133634,0.04,123.51562185029476,44054.13856122065,0.04,123.51562185029476,
0301_rg_2_sec_0,4,1,20.0,62590.55432407714,0.24,183.71970070843463,53270.17114203397,0.2,135.91414581338051,
0301_rg_2_sec_1,4,1,20.0,42770.6095884827,0.0,0.0,39767.99439478652,0.0,0.0,
0301_rg_2_sec_2,4,1,20.0,42759.79841255243,0.0,0.0,40155.294270739265,0.0,0.0,
0301_rg_2_sec_3,4,1,20.0,63399.24555232931,0.06,177.29085721816432,56498.92203644553,0.06,177.29085721816432,
0301_rg_2_sec_4,4,1,20.0,42375.789999744185,0.02,2.0017844309370503,32671.33036737558,0.02,2.0017844309370503,
0301_rg_2_sec_5,4,1,20.0,41972.76843703913,0.02,0.5481810958581264,38725.313142722276,0.02,0.5481810958581264,
0301_rg_2_sec_6,4,1,20.0,73534.86362907453,0.14,234.2144521752872,38985.98673174278,0.0,0.0,
0301_rg_2_sec_7,4,1,20.0,47823.55387210796,0.04,8.549131548717924,43205.0671162541,0.04,7.549131538006577,
0301_rg_2_sec_8,4,1,20.0,39622.3951614219,0.02,16.82431353594346,30788.85703947195,0.02,16.82431353594346,
0301_rg_2_sec_9,4,1,20.0,44623.36375367147,0.02,24.118454705453814,38895.10889756904,0.0,0.0,
0301_rg_3_sec_0,4,1,20.0,47888.569805965155,0.12,58.580057549239314,36611.30705511158,0.06,31.22231123858478,
0301_rg_3_sec_1,4,1,20.0,100346.53262547361,0.32,482.6067711939851,95308.88859204354,0.28,470.33341377930105,
0301_rg_3_sec_10,4,1,20.0,43625.838550838045,0.12,14.680041937104647,41617.44815788354,0.1,14.120467287820588,
0301_rg_3_sec_11,4,1,20.0,44492.40618625897,0.1,29.740976683580698,39277.83938422936,0.04,5.216388031916608,
0301_rg_3_sec_12,4,1,20.0,48731.91909161234,0.06,41.11054329697333,43780.88235024699,0.06,41.11054329697333,
0301_rg_3_sec_13,4,1,20.0,49544.706540778156,0.08,18.546617030485322,47100.427454212106,0.08,13.680454212089444,
0301_rg_3_sec_14,4,1,20.0,42221.8280181758,0.12,32.58520532236153,32597.01076937091,0.1,15.6698827615152,
0301_rg_3_sec_15,4,1,20.0,39741.31247412456,0.04,6.424370444344618,36895.5863091002,0.04,10.343160671229953,
0301_rg_3_sec_16,4,1,20.0,60830.53928934437,0.12,141.5228255843963,59708.226698090875,0.12,141.5228255843963,
0301_rg_3_sec_17,4,1,20.0,56938.30975295091,0.12,104.41358041882143,55682.87916788736,0.12,99.23600537725133,
0301_rg_3_sec_2,4,1,20.0,76693.77075762364,0.3,272.9985340209047,70487.67995079175,0.24,227.45711277052249,
0301_rg_3_sec_3,4,1,20.0,46129.16191683471,0.04,38.930580124478865,39544.19216346769,0.0,0.0,
0301_rg_3_sec_4,4,1,20.0,39848.898612140474,0.02,0.20089505357123016,38305.2948711378,0.02,0.20089505357123016,
0301_rg_3_sec_5,4,1,20.0,51639.44563346656,0.06,61.20735990696778,47174.51079364103,0.04,58.37133211274545,
0301_rg_3_sec_6,4,1,20.0,58574.20853583955,0.12,121.75055593496738,55348.567176098186,0.04,104.86264529866348,
0301_rg_3_sec_7,4,1,20.0,49456.75516219112,0.14,23.041021163090363,42047.94751706979,0.06,4.330189403134682,
0301_rg_3_sec_8,4,1,20.0,88099.83763947512,0.3,400.49352023335035,66408.80868707351,0.2,287.97282601237674,
0301_rg_3_sec_9,4,1,20.0,45610.71578183342,0.04,42.00940811612712,39842.0650841611,0.04,42.00940811612712,
0301_rg_4_sec_0,4,1,20.0,62323.081767321,0.1,188.85709684642137,55875.37931618774,0.12,182.35379499643983,
0301_rg_4_sec_1,4,1,20.0,44452.8284977314,0.02,30.651581644608083,35661.59941259985,0.02,30.651581644608083,
0301_rg_4_sec_2,4,1,20.0,46251.37852203073,0.04,8.66591602663857,42046.652778013464,0.02,7.815660675007734,
0301_rg_5_sec_0,4,1,20.0,44509.00624852927,0.02,0.6036767850620208,39173.05423414243,0.02,0.6036767850620208,
0301_rg_5_sec_1,4,1,20.0,43351.31977815801,0.04,1.910604511628776,41015.044941702916,0.06,7.429507309772362,
